"x","y","target0","target1","target2","target3","target4"
-0.487853495141282,-0.896989632910902,0,1,0,0,0
-1.76263621577446,-5.14338379521059,0,0,0,1,0
3.04138802222085,7.7096123654915,0,0,1,0,0
0.670213371979202,-2.53862747309457,0,0,0,1,0
-9.64352298024581,3.33371808512745,0,0,0,0,1
-1.29147178702867,-0.605525750211497,0,1,0,0,0
-0.285716735696158,-1.49102079380416,0,1,0,0,0
-3.0704134931999,-4.16548562874601,1,0,0,0,0
3.39424088539589,6.74287865728592,0,0,1,0,0
-3.16093274150024,-3.84199807156488,1,0,0,0,0
1.76499369796151,6.05192669714929,0,0,1,0,0
-4.04194738769864,-7.81042564321031,0,0,0,0,1
1.67206379933394,-4.49834624190887,0,0,0,1,0
-2.72284700615471,-4.4373644095377,1,0,0,0,0
7.13565416605926,-4.43012663191378,0,0,0,1,0
-10.7010953948227,-12.0198765154061,0,0,0,0,1
2.01480730765858,4.08725088344479,0,0,1,0,0
-2.39491003070673,-4.52706803693097,1,0,0,0,0
2.49304572458223,0.389740778510485,0,1,0,0,0
-0.117763948229726,-1.5526095355599,0,1,0,0,0
-2.89134648111596,-4.03982861514811,1,0,0,0,0
5.34468599712999,-2.74605275341215,0,0,0,1,0
1.48447299410735,0.733501771277829,0,1,0,0,0
0.825181525135552,-0.377819842704895,0,1,0,0,0
-1.20202947275386,0.722693878629496,0,1,0,0,0
-3.14450179849806,-3.45130127552868,1,0,0,0,0
0.0468485619271509,-1.46403044780145,0,1,0,0,0
-1.04496383949291,2.26481649194057,0,0,0,0,1
1.82930860330869,1.61637988688632,0,0,1,0,0
5.34422025758564,-1.01197895505829,0,0,1,0,0
10.7525740041796,-4.11372987980193,0,0,0,1,0
-0.40677682380707,-5.01034221766513,0,0,0,1,0
-5.5779967348527,-7.99487421462613,0,0,0,0,1
0.686593562329761,1.51831380674002,0,1,0,0,0
1.16823778843804,-4.2756463459552,0,0,0,1,0
1.76749049640729,-5.82941962610108,0,0,0,1,0
-11.0654134957658,-8.40124933062871,0,0,0,0,1
-0.457114400517893,-2.66267051401325,0,0,0,1,0
-1.46246100666401,-0.0753181889308272,0,1,0,0,0
4.17511785380804,2.43949980636916,0,0,1,0,0
3.12659916695396,3.61263688427169,0,0,1,0,0
-2.37717266743546,-4.69428296174298,1,0,0,0,0
2.30575894549749,-1.52458831597633,0,0,1,0,0
0.328610678992678,4.01617546086333,0,0,0,0,1
-3.07565333072117,-3.90525371483723,1,0,0,0,0
-2.55206925062729,-4.02211694364599,1,0,0,0,0
-7.31658066863935,-8.48752986109505,0,0,0,0,1
-2.99002909394744,-3.85545772147773,1,0,0,0,0
-0.717725855998683,1.1545804548419,0,1,0,0,0
-3.16428729759686,-5.00840556546966,1,0,0,0,0
2.15537316242273,3.71639259668179,0,0,1,0,0
3.57932786349195,2.96708473531345,0,0,1,0,0
0.657651600627201,-3.78239451760613,0,0,1,0,0
-2.77291224177175,-4.3585103026422,1,0,0,0,0
-4.84003640491879,-6.48505949384686,0,0,0,0,1
4.11842984495364,-4.26466809693315,0,0,0,1,0
4.62661916552756,1.87088687357466,0,0,1,0,0
2.01826021624484,-1.03292615871363,0,0,1,0,0
1.19342099586018,-4.54071575485451,0,0,0,1,0
-1.34381734076832,-4.68089426053673,0,0,0,1,0
1.37345540304594,4.62980903872815,0,0,1,0,0
1.65185874966602,-2.77891450390324,0,0,0,1,0
4.25044017950051,-2.65325939250844,0,0,0,1,0
-1.37502750971577,-1.30962953645235,0,1,0,0,0
-0.532265536975086,-8.02038130079413,0,0,0,0,1
0.0273132352065219,1.4022012107175,0,1,0,0,0
1.08221395019368,-2.56303469807707,0,0,0,1,0
-3.36853463643449,-4.21037410960092,1,0,0,0,0
0.0526387514763775,1.08294447669096,0,1,0,0,0
1.55564278231973,0.836431966654457,0,1,0,0,0
-13.3280125921338,-10.4487132791152,0,0,0,0,1
-2.41520048385478,-3.71442886944288,1,0,0,0,0
-1.53198173090815,-13.4133373675762,0,0,0,0,1
6.30310213002535,1.99816224734041,0,0,1,0,0
-0.314771979193442,1.50489390127039,0,1,0,0,0
0.348626468253174,-0.500697109076539,0,1,0,0,0
-2.96205429491091,-3.97909757707692,1,0,0,0,0
-3.14478435248927,-4.07315262215451,1,0,0,0,0
1.49090758899173,5.54331351257164,0,0,1,0,0
-9.18078632589165,-19.4262137488653,0,0,0,0,1
3.31965659336792,-3.99496697986101,0,0,0,1,0
9.05822325774317,-6.52711175173096,0,0,0,1,0
-2.59504558147283,-3.99698705795969,1,0,0,0,0
-12.2549230898612,-15.9202217735512,0,0,0,0,1
-1.04758324719537,-1.50252577201862,0,1,0,0,0
-1.25863725689622,0.0614113777385752,0,1,0,0,0
4.4899403923438,-1.03382824998767,0,0,1,0,0
-3.06796605299352,-4.51567529255467,1,0,0,0,0
1.67674168532167,-0.166829953749321,0,1,0,0,0
-2.3827852296791,-4.80614300442517,0,0,0,1,0
5.27873549343618,2.79627542889541,0,0,1,0,0
5.38089596708996,-0.322654565446682,0,0,1,0,0
5.18172746728065,-4.81636541423109,0,0,0,1,0
-3.61087034304843,-4.35696528461081,1,0,0,0,0
-2.77410416116135,-3.79441140661915,1,0,0,0,0
3.43136954221456,-1.1757232815294,0,0,1,0,0
0.487850431441635,3.62161079330325,0,0,1,0,0
1.79175426144597,-0.789968055235765,0,1,0,0,0
0.97483362891846,-0.129260672091674,0,1,0,0,0
1.43505248028046,-2.09975006463879,0,1,0,0,0
-0.520912105076287,0.261483619936121,0,1,0,0,0
-3.6944607195162,-9.63876422811266,0,0,0,0,1
-11.2781108890017,-12.2357724292059,0,0,0,0,1
-3.47873996830786,-4.86338402097683,0,0,0,0,1
4.53351021396683,3.55748275797638,0,0,1,0,0
3.58305880310275,5.16424383873127,0,0,1,0,0
-2.44202498888422,-4.43459134107637,1,0,0,0,0
-1.20078458472025,-3.89058378257607,0,0,0,1,0
-3.28948401076197,-2.63627634528185,1,0,0,0,0
-2.83658430520458,-4.16335602258273,1,0,0,0,0
-0.969267217831441,1.3773310484059,0,1,0,0,0
4.36580801022152,-3.53788142205472,0,0,1,0,0
6.53022062005486,2.24947064821218,0,0,1,0,0
-2.45158870738874,-4.8568098945268,1,0,0,0,0
4.48936648688113,2.06257301952112,0,0,1,0,0
-2.85011649604286,-1.71375091941289,0,0,0,0,1
-2.76551724905484,-3.55902880866395,1,0,0,0,0
4.47647290796541,2.19951526641635,0,0,1,0,0
0.960760789619614,0.877044187190118,0,0,1,0,0
4.99773948170597,5.43090289310357,0,0,1,0,0
-0.48277764995245,2.13756998043554,0,1,0,0,0
1.48093513645789,1.15844503244268,0,1,0,0,0
0.177907394419695,0.95034194988251,0,1,0,0,0
4.23257470839789,-4.67406688014956,0,0,0,1,0
-5.9372963247562,-5.95566980187326,0,0,0,0,1
-1.40052518842687,5.18392003396876,0,0,1,0,0
0.689500368037806,0.900445564228959,0,1,0,0,0
2.34844795255546,1.78980611820374,0,0,1,0,0
0.845855134198809,0.610689972310838,0,1,0,0,0
-2.68034415779981,-4.46359403630217,1,0,0,0,0
4.88162135837091,3.09364157170384,0,0,1,0,0
-10.4397374309783,0.00414383865111834,0,0,0,0,1
2.11818177641456,-2.57610643773325,0,0,0,1,0
6.03937832759062,-1.14867699367123,0,0,1,0,0
-1.64050999812498,0.597841902963242,0,1,0,0,0
-3.8739964432263,-8.94026584808396,0,0,0,0,1
-1.07348520190851,1.1986288825214,0,1,0,0,0
-5.32100804668693,-2.57047393284239,0,0,0,0,1
1.4913573066761,-3.89029408920511,0,0,0,1,0
-5.58812090608432,-10.0737412254643,0,0,0,0,1
0.167225955243275,0.319283773120944,0,1,0,0,0
-0.348577468719965,-2.7648517611699,0,0,0,1,0
-2.6661444316699,-4.17048581676696,1,0,0,0,0
-3.20073015903481,-4.58616925631746,1,0,0,0,0
-0.349758413186877,-5.22000713758288,0,0,0,1,0
-3.09876849004802,-4.07190782360259,1,0,0,0,0
2.83341376838105,-0.769895393509521,0,0,1,0,0
0.132371582516817,5.61435693384588,0,0,1,0,0
-2.95425264932806,-4.04919176802683,1,0,0,0,0
-2.90569263586635,-3.78149126819311,1,0,0,0,0
-11.4695986514842,-2.40087498970318,0,0,0,0,1
-2.51439851390061,-3.8859475958435,1,0,0,0,0
3.23626067828255,-4.75745423082953,0,0,0,1,0
0.528709154336948,-0.68944923839346,0,1,0,0,0
0.704677760881557,7.79650598186527,0,0,1,0,0
0.492716913940825,-5.02389089184284,0,0,0,1,0
0.813536947774735,0.453242458183288,0,1,0,0,0
2.74328184124048,6.57215961794449,0,0,1,0,0
1.66488994179108,3.58687081915843,0,0,1,0,0
-2.38578335353405,-5.60614748714542,0,0,0,1,0
-3.57768174503483,-4.17666897470744,1,0,0,0,0
-9.46753147752222,-9.60653775476716,0,0,0,0,1
-2.93582854227442,-4.11328231811168,1,0,0,0,0
-6.62433525871091,-6.76814929257374,0,0,0,0,1
-3.06731781768312,-4.63170591737503,1,0,0,0,0
3.00774548764978,-4.15481962293595,0,0,0,1,0
1.45720534750638,3.55047555894216,0,0,1,0,0
-3.30287915655986,-3.82768137713145,1,0,0,0,0
-5.3030481007989,-3.45418683261897,0,0,0,1,0
-2.23128650013463,-3.69608263663188,0,0,0,1,0
-0.336663715961974,-0.845763510678608,0,1,0,0,0
-2.8109158989371,-4.51832482500228,1,0,0,0,0
-2.59554159302798,-4.32520006903269,1,0,0,0,0
1.97990126145132,-3.91726306120851,0,0,0,1,0
-3.09840730015891,-4.0166140694961,1,0,0,0,0
2.54295984648415,4.81802819844093,0,0,1,0,0
3.05327697117711,1.58007133992351,0,0,1,0,0
5.18051602954461,-5.37857498870036,0,0,0,1,0
1.76147859854083,-2.22948098217137,0,0,1,0,0
-1.73116217245005,-9.5411631829604,0,0,0,0,1
-7.12194197625954,-4.36899111571326,0,0,0,0,1
-3.40630555599482,-3.43592795161417,1,0,0,0,0
-2.51555249166017,-3.53637047610362,1,0,0,0,0
0.411689527311396,0.892981273505769,0,1,0,0,0
3.09769845363242,-7.74635653633699,0,0,0,0,1
2.51058712872977,4.08370779743863,0,0,1,0,0
-6.40143727751677,-6.04701302984554,0,0,0,1,0
4.13270600631025,-2.70887757445522,0,0,0,1,0
-3.30329324590128,-4.16104108484557,1,0,0,0,0
-15.033925039198,-5.33733894631638,0,0,0,0,1
-2.72079711125888,-3.50285695752244,1,0,0,0,0
-2.61864966519332,-4.38838865330205,1,0,0,0,0
0.00884675415947603,-0.100040114725294,0,1,0,0,0
-1.87182873171999,0.452607556287258,0,0,0,0,1
-1.37609281589728,0.841769480057235,0,1,0,0,0
9.04455148877997,-3.17685490770866,0,0,0,1,0
3.75272443338548,7.91432626864244,0,0,1,0,0
0.822477298039639,-0.0212833249138541,0,1,0,0,0
-3.14821719076215,-3.95407882793319,1,0,0,0,0
4.1651148752777,3.1356054219305,0,0,1,0,0
1.30633230760532,-0.340366472693537,0,1,0,0,0
1.00459917342564,0.609343937122159,0,1,0,0,0
-8.60407096296281,-2.77861298857659,0,0,0,0,1
0.14910834845019,-2.01459131216967,0,1,0,0,0
-2.98199725532387,0.176761327818042,0,1,0,0,0
4.15319404384702,-1.04754298865796,0,0,0,0,1
-0.143787671886759,-0.235839892211524,0,1,0,0,0
1.09258358982383,0.746032398857331,0,1,0,0,0
4.01159059318702,-5.83241561877908,0,0,0,1,0
1.1239032814205,-0.214184339172379,0,0,0,0,1
-4.43831160494004,-5.5137584065335,0,0,0,0,1
1.89328692412294,-2.72213930868746,0,0,0,1,0
0.329983518926497,0.367286446301849,0,1,0,0,0
-3.07641351092739,-4.77207425885905,1,0,0,0,0
-6.37839323197379,-4.26233489844102,0,0,0,0,1
4.93290185184128,4.93047107023161,0,0,1,0,0
-1.74551919313337,-0.0354630958929945,0,1,0,0,0
1.45463080648644,1.10167674796153,0,0,1,0,0
-2.95127777661654,-4.62125423571385,1,0,0,0,0
0.354809194487569,0.352561457173289,0,1,0,0,0
-3.15818925672539,-4.23021872503202,1,0,0,0,0
-0.552834193022381,-0.868429654162648,0,1,0,0,0
-7.74625082469408,-13.482971105639,0,0,0,0,1
-2.80407067834766,-3.83286928480478,0,0,0,1,0
-7.78841271918802,0.588057242258164,0,0,0,0,1
-2.83415514012576,-3.1747639773249,0,0,0,1,0
0.940039248956884,0.411950360041855,0,1,0,0,0
-0.611084374804232,0.210749028028309,0,1,0,0,0
-3.17063652288937,-3.91993628860826,1,0,0,0,0
-3.47632747822286,-3.78634015943479,1,0,0,0,0
-1.08177936192205,-1.28386476384215,0,1,0,0,0
-0.672532850533422,-3.8771824824654,0,0,0,1,0
-0.0992420641941844,-1.51897916022871,0,1,0,0,0
-0.919215540913118,-0.0120675830394876,0,1,0,0,0
-6.41435014914584,-6.21204543725552,0,0,0,0,1
-0.435334384481664,-3.41679692948566,0,0,0,1,0
1.62863360856725,0.416584045241638,0,0,1,0,0
3.91257933660252,-3.11534040557119,0,0,0,1,0
-8.4115528826828,-5.58811822181843,0,0,0,0,1
-1.19236094757045,0.771288393435304,0,1,0,0,0
1.0786557371404,-4.8632719074755,0,0,0,0,1
-2.13872056999386,-4.02341401994428,1,0,0,0,0
0.28204118457075,-5.38099545703134,0,0,0,1,0
-2.16475114211471,1.16708723961393,0,1,0,0,0
0.802709703846312,1.77468032479753,0,1,0,0,0
1.33161294873224,-4.71934785710187,0,0,0,1,0
1.95435398708606,-2.34393495966387,0,0,1,0,0
-3.01870304655532,-3.82403149126247,1,0,0,0,0
3.51501763956086,-4.39501202300588,0,0,0,1,0
-3.10247122669161,-4.12437661967392,1,0,0,0,0
0.0697858622393691,-0.482934639328313,0,1,0,0,0
0.48176676001037,-4.56609329658222,0,0,0,1,0
3.01556224525062,-2.4166743781026,0,0,0,1,0
0.360988298529578,-4.15538645763396,0,0,0,1,0
4.47677406324399,2.15988259417057,0,0,1,0,0
-3.51974450211933,-0.641246613361635,0,0,0,0,1
1.09679563359114,-3.61862542754073,0,0,0,1,0
2.28754971234653,2.05319199521217,0,0,1,0,0
-3.08175920463923,-4.39605717967003,1,0,0,0,0
-0.12692301415288,-0.289359139686971,0,1,0,0,0
-2.95559467985571,-3.40119962009341,1,0,0,0,0
1.01788772844237,5.48717998581574,0,0,1,0,0
2.10926564334841,-3.93750076076939,0,0,1,0,0
1.45162522443425,2.80304574654686,0,0,1,0,0
-6.69590715119532,-5.32594434694348,0,0,0,0,1
-2.4583697904725,-4.28305127482076,1,0,0,0,0
3.69645655552629,-3.7577032124092,0,0,0,1,0
-0.410851883883349,-0.288266535813169,0,1,0,0,0
2.32937964368937,2.04128930620863,0,0,1,0,0
1.54261035901091,5.2139167287996,0,0,1,0,0
2.73405524025674,1.75994875224621,0,0,1,0,0
-3.37689648488646,-3.82594947976683,1,0,0,0,0
-2.68554237652598,-4.25212330826864,1,0,0,0,0
-5.37178651142166,-11.5539577445254,0,0,0,0,1
-1.79868334416875,-3.33608793463975,0,0,0,1,0
6.66340847444055,-3.68783440547785,0,0,0,1,0
-2.20279897775558,-6.79114269850549,0,0,0,0,1
-0.89408735987048,-1.1658900588332,0,1,0,0,0
3.71073573792312,-6.76550987648003,0,0,0,0,1
-3.11280687858581,-4.17049900464585,1,0,0,0,0
-2.36761159300772,-2.00823294815425,0,0,0,0,1
-3.20858303945298,-4.61925388892263,1,0,0,0,0
5.8568344780598,-3.29108528883964,0,0,0,1,0
0.294423532063266,0.702624241818246,0,0,0,0,1
-2.59514357396289,-4.74479669648064,1,0,0,0,0
5.20845386032729,-4.11361466680428,0,0,0,1,0
-2.39086471945067,-4.6386603561843,0,0,0,1,0
-2.70904483067931,-3.91744001689942,1,0,0,0,0
-3.192002544046,-3.92919972839676,1,0,0,0,0
-10.3327732347057,-13.1991821807432,0,0,0,0,1
-2.96966735579948,-4.04906038912844,1,0,0,0,0
0.644680031004303,0.414292502817786,0,1,0,0,0
0.75623127734192,1.02292226786765,0,1,0,0,0
-1.42525189708066,-1.02483126043372,0,1,0,0,0
-3.17170144420516,-3.9583555030779,1,0,0,0,0
-3.05994877390652,-3.74706449838847,1,0,0,0,0
-4.00941459458371,-6.1239099016526,0,0,0,0,1
4.23280153363215,4.33133670038575,0,0,1,0,0
-1.03862117616535,-9.35400868006106,0,0,0,0,1
4.7886995311461,4.41311223149119,0,0,1,0,0
5.47996342769187,-1.05380974947964,0,0,1,0,0
-8.95524043049019,-1.6179576645268,0,0,0,0,1
3.32974936516486,0.280534297279518,0,0,1,0,0
-11.0416380309179,-0.749360364161754,0,0,0,0,1
5.66699445420749,-4.68096651282045,0,0,0,1,0
-3.30061848769837,-3.29770673806497,1,0,0,0,0
-0.350590375998117,0.0286182425957649,0,1,0,0,0
2.97194186459832,6.01668503123388,0,0,1,0,0
-0.0805035403371621,-4.57220239987345,0,0,0,1,0
0.874238979583902,-1.0638271869094,0,0,1,0,0
6.33394994732476,6.82734982569731,0,0,1,0,0
4.42767925200025,2.97640815580872,0,0,1,0,0
-1.56371282246838,0.263660866963536,0,1,0,0,0
-2.95406907765975,-4.12574976094446,1,0,0,0,0
-3.46611388435833,-3.76295877876665,1,0,0,0,0
2.5754674799484,2.84340706983572,0,0,1,0,0
2.70775729410748,-4.67102905344565,0,0,0,1,0
6.52805162402296,-5.47898185638197,0,0,0,1,0
-0.237609881443962,-3.2477782291947,0,0,0,1,0
1.38408775557257,-5.72152556442548,0,0,0,1,0
6.23257609715012,-4.57896789106914,0,0,0,1,0
-3.32632253395732,-3.26754679915682,1,0,0,0,0
3.83165430024325,-3.87017687661075,0,0,0,1,0
-8.72496702576599,-3.59598175482485,0,0,0,0,1
-3.07614097410116,-3.88710235781496,1,0,0,0,0
-12.3904557876557,-4.2301424406679,0,0,0,0,1
-12.9360217590911,-3.25555734372034,0,0,0,0,1
1.71686018314957,-4.08731565427184,0,0,0,1,0
6.0038961217731,-5.08932937474498,0,0,0,1,0
-2.77767039330182,-3.66980863018107,1,0,0,0,0
2.94923698603586,-5.23465709344789,0,0,0,1,0
1.84508857491912,1.04240910310241,0,0,1,0,0
-1.29987917027261,-5.12308972376625,0,0,0,1,0
-3.42410679660249,-4.27348904453743,1,0,0,0,0
-6.01960821830374,-13.6225020747254,0,0,0,0,1
-0.839103258148645,-3.6796673699206,0,0,0,1,0
0.882155573412971,-3.24325765339954,0,0,0,1,0
0.486048172829255,3.89872081869452,0,0,1,0,0
-1.22201067654476,-0.984900792250568,0,1,0,0,0
5.73853151446745,-5.43802294395405,0,0,0,1,0
0.977374103395062,-4.44844262502229,0,0,0,1,0
0.911459914450571,-0.00597918634950279,0,1,0,0,0
-2.22171726805693,-4.42253931424141,1,0,0,0,0
-0.0383805317902128,-0.917885235011041,0,1,0,0,0
0.35720085621047,-10.0162581931301,0,0,0,0,1
-3.23525498550855,-4.01413457453059,1,0,0,0,0
-5.72787758183542,-9.43151734249241,0,0,0,0,1
-3.56679818630831,-5.75558946643925,0,0,0,0,1
1.63995364166954,0.145439283455688,0,0,1,0,0
-9.54679362962957,-5.00043917769609,0,0,0,0,1
-3.58241137128341,-4.01758933874574,1,0,0,0,0
1.3916496695722,-4.4888925264541,0,0,0,1,0
-2.94086036647971,-3.45048174616517,1,0,0,0,0
2.23019181884862,-0.522879938324325,0,0,1,0,0
-7.34289038575554,-7.38228584358463,0,0,0,0,1
-3.41079310073272,-3.81961735716871,1,0,0,0,0
3.24832001596121,2.4295133535729,0,0,1,0,0
-0.906900186968458,-2.48406793807539,0,0,0,1,0
0.781440521807452,1.56464066885342,0,1,0,0,0
2.85806211499569,-3.5957617563659,0,0,0,1,0
-3.2232612578001,-4.48240910487761,1,0,0,0,0
-2.90777600714075,-4.31454591401031,1,0,0,0,0
0.0332919852840587,1.55223716045318,0,1,0,0,0
4.18849273947573,2.88358432348593,0,0,1,0,0
6.50517723496741,6.23397984468593,0,0,1,0,0
5.92551836258257,-5.05170711580546,0,0,0,0,1
3.38101917681885,-2.97520055314979,0,0,0,1,0
-2.77169830783337,-7.08591493650929,0,0,0,0,1
3.75648661203258,2.04384830752106,0,0,1,0,0
2.6237505175817,6.13826211561288,0,0,1,0,0
-5.98625850469107,-3.678663904641,0,0,0,0,1
-1.16988255497691,0.136345343072032,0,1,0,0,0
-4.64787521985107,-4.70517423228529,0,0,0,1,0
1.26513586510747,-0.255293087792763,0,1,0,0,0
-12.3616187207645,-9.08666204080074,0,0,0,0,1
-0.433706523694047,-4.23044231408479,0,0,0,1,0
-1.33739594940842,-3.84556665240851,0,0,0,1,0
0.932997232085107,1.23338053122705,0,0,0,0,1
1.25695758131085,-2.72957908564102,0,0,1,0,0
-5.80471915241855,-1.43268195669706,0,0,0,0,1
-0.634168761791826,-4.67193459110163,0,0,0,1,0
2.57867380529497,-3.8460564229569,0,0,0,1,0
2.80831087208791,3.03232164730112,0,0,1,0,0
-18.3850946787687,-5.70191031656298,0,0,0,0,1
-3.19890135816429,-8.01958559875568,0,0,0,0,1
0.393279534373427,-0.919494825347064,0,1,0,0,0
3.54292802510413,-1.8271800372063,0,0,1,0,0
-2.80565736615848,-5.70469037079726,0,0,0,0,1
0.306710622157616,-0.53761059883069,0,1,0,0,0
-10.0051853450918,-14.4512774039621,0,0,0,0,1
0.022236849506832,0.65198495254313,0,1,0,0,0
3.11089676607411,4.75313008817205,0,0,1,0,0
0.107759372919667,-3.81503476695495,0,0,0,1,0
-3.08330409221465,-8.51192073144959,0,0,0,0,1
-3.00041849862566,-3.82043247538742,0,0,0,1,0
-0.6456411078549,-0.439438879860482,0,1,0,0,0
6.89491299774893,-4.91446451469801,0,0,0,1,0
1.5939331905446,4.02470791692481,0,0,1,0,0
1.33403834757473,2.967594121295,0,0,0,0,1
-8.08555926581918,-9.02631091645094,0,0,0,0,1
2.1593327367531,-3.56106522694972,0,0,0,1,0
-16.8559170474969,-3.19784423716015,0,0,0,0,1
3.46746226313673,2.24053412355749,0,0,1,0,0
2.79018473950865,-2.02335033668472,0,0,1,0,0
-4.82396776407226,-5.72593677598041,0,0,0,1,0
-1.73705111680396,-0.715328213611351,0,1,0,0,0
5.69368680702183,-4.58289537021736,0,0,0,1,0
4.6628551502712,1.6710389197087,0,0,1,0,0
-0.00753687450981555,0.941197020627134,0,1,0,0,0
-0.13818875777983,-0.616454996607885,0,1,0,0,0
4.33735316239612,3.99756680897309,0,0,1,0,0
-13.3997539169059,-2.6247449937894,0,0,0,0,1
-8.74777787067587,-12.0933927171498,0,0,0,0,1
0.88996293143961,-1.37376441152433,0,1,0,0,0
3.33788072004129,-4.57954787669612,0,0,0,1,0
3.31266373921553,-3.80318766646855,0,0,0,1,0
3.35127937370088,-3.71377282491507,0,0,0,1,0
-3.29169203066768,-3.46864443678183,1,0,0,0,0
5.9099059778813,-6.17334257347939,0,0,0,1,0
